Latest: Time (s),Latest: Position (m),Latest: Triceps Potential (V),Latest: Chest Potential (V)
15.400917,,3.516845703,0.048828125
15.40125,,3.516845703,0.043945313
15.401583,,3.502502441,0.048828125
15.401916,,3.492736816,0.048828125
15.402249,,3.478088379,0.043945313
15.402582,,3.473205566,0.048828125
15.402915,,3.478088379,0.048828125
15.403248,,3.473205566,0.053710938
15.403581,,3.46862793,0.063171387
15.403914,,3.463745117,0.063171387
15.404247,,3.458862305,0.068054199
15.40458,,3.444213867,0.077819824
15.404913,,3.429870605,0.087585449
15.405246,,3.429870605,0.092468262
15.405579,,3.429870605,0.097351074
15.405912,,3.439331055,0.106811523
15.406245,,3.44909668,0.111694336
15.406578,,3.463745117,0.111694336
15.406911,,3.478088379,0.111694336
15.407244,,3.497619629,0.106811523
15.407577,,3.507385254,0.106811523
15.40791,,3.516845703,0.097351074
15.408243,,3.512268066,0.097351074
15.408576,,3.502502441,0.097351074
15.408909,,3.487854004,0.092468262
15.409242,,3.478088379,0.092468262
15.409575,,3.46862793,0.092468262
15.409908,,3.463745117,0.092468262
15.410241,,3.458862305,0.092468262
15.410574,,3.444213867,0.092468262
15.410907,,3.434448242,0.092468262
15.41124,,3.42010498,0.097351074
15.411573,,3.415222168,0.097351074
15.411906,,3.410339355,0.097351074
15.412239,,3.410339355,0.097351074
15.412572,,3.42010498,0.092468262
15.412905,,3.424987793,0.092468262
15.413238,,3.429870605,0.092468262
15.413571,,3.439331055,0.092468262
15.413904,,3.439331055,0.087585449
15.414237,,3.444213867,0.092468262
15.41457,,3.444213867,0.092468262
15.414903,,3.439331055,0.097351074
15.415236,,3.429870605,0.097351074
15.415569,,3.42010498,0.102233887
15.415902,,3.405456543,0.106811523
15.416235,,3.40057373,0.111694336
15.416568,,3.405456543,0.121459961
15.416901,,3.405456543,0.126342773
15.417234,,3.410339355,0.136108398
15.417567,,3.415222168,0.140991211
15.4179,,3.42010498,0.145874023
15.418233,,3.429870605,0.15045166
15.418566,,3.444213867,0.155334473
15.418899,,3.463745117,0.160217285
15.419232,,3.478088379,0.165100098
15.419565,,3.492736816,0.165100098
15.419898,,3.502502441,0.165100098
15.42,0.717099,,
15.420231,,3.512268066,0.160217285
15.420564,,3.521728516,0.15045166
15.420897,,3.531494141,0.15045166
15.42123,,3.541259766,0.15045166
15.421563,,3.541259766,0.145874023
15.421896,,3.541259766,0.145874023
15.422229,,3.541259766,0.136108398
15.422562,,3.531494141,0.136108398
15.422895,,3.521728516,0.131225586
15.423228,,3.507385254,0.131225586
15.423561,,3.492736816,0.131225586
15.423894,,3.482971191,0.131225586
15.424227,,3.478088379,0.131225586
15.42456,,3.482971191,0.136108398
15.424893,,3.492736816,0.136108398
15.425226,,3.502502441,0.136108398
15.425559,,3.521728516,0.140991211
15.425892,,3.541259766,0.145874023
15.426225,,3.555603027,0.140991211
15.426558,,3.575134277,0.145874023
15.426891,,3.58001709,0.145874023
15.427224,,3.584899902,0.145874023
15.427557,,3.575134277,0.140991211
15.42789,,3.565368652,0.140991211
15.428223,,3.555603027,0.136108398
15.428556,,3.56048584,0.136108398
15.428889,,3.570251465,0.136108398
15.429222,,3.575134277,0.131225586
15.429555,,3.575134277,0.131225586
15.429888,,3.584899902,0.126342773
15.430221,,3.594665527,0.131225586
15.430554,,3.609008789,0.131225586
15.430887,,3.618774414,0.131225586
15.43122,,3.628540039,0.136108398
15.431553,,3.642883301,0.145874023
15.431886,,3.652648926,0.145874023
15.432219,,3.657531738,0.15045166
15.432552,,3.657531738,0.15045166
15.432885,,3.657531738,0.160217285
15.433218,,3.652648926,0.160217285
15.433551,,3.638000488,0.160217285
15.433884,,3.623657227,0.160217285
15.434217,,3.609008789,0.160217285
15.43455,,3.604125977,0.165100098
15.434883,,3.599243164,0.165100098
15.435216,,3.599243164,0.165100098
15.435549,,3.599243164,0.160217285
15.435882,,3.609008789,0.160217285
15.436215,,3.613891602,0.160217285
15.436548,,3.618774414,0.165100098
15.436881,,3.638000488,0.160217285
15.437214,,3.657531738,0.160217285
15.437547,,3.696289063,0.165100098
15.43788,,3.735046387,0.160217285
15.438213,,3.773803711,0.160217285
15.438546,,3.817443848,0.155334473
15.438879,,3.851318359,0.15045166
15.439212,,3.865966797,0.155334473
15.439545,,3.865966797,0.15045166
15.439878,,3.851318359,0.15045166
15.44,0.725118,,
15.440211,,3.865966797,0.145874023
15.440544,,3.890075684,0.145874023
15.440877,,3.914489746,0.145874023
15.44121,,3.948364258,0.136108398
15.441543,,3.967590332,0.136108398
15.441876,,3.992004395,0.136108398
15.442209,,4.006347656,0.131225586
15.442542,,4.016113281,0.131225586
15.442875,,4.025878906,0.126342773
15.443208,,4.025878906,0.121459961
15.443541,,4.025878906,0.121459961
15.443874,,4.020996094,0.116577148
15.444207,,4.006347656,0.111694336
15.44454,,3.996887207,0.111694336
15.444873,,3.98223877,0.111694336
15.445206,,3.967590332,0.111694336
15.445539,,3.948364258,0.106811523
15.445872,,3.938598633,0.106811523
15.446205,,3.93371582,0.106811523
15.446538,,3.93371582,0.106811523
15.446871,,3.943481445,0.106811523
15.447204,,3.948364258,0.106811523
15.447537,,3.958129883,0.106811523
15.44787,,3.96270752,0.111694336
15.448203,,3.96270752,0.111694336
15.448536,,3.967590332,0.111694336
15.448869,,3.972473145,0.116577148
15.449202,,3.967590332,0.111694336
15.449535,,3.96270752,0.111694336
15.449868,,3.95324707,0.111694336
15.450201,,3.943481445,0.111694336
15.450534,,3.928833008,0.111694336
15.450867,,3.909606934,0.111694336
15.4512,,3.894958496,0.111694336
15.451533,,3.880310059,0.116577148
15.451866,,3.865966797,0.111694336
15.452199,,3.856201172,0.111694336
15.452532,,3.851318359,0.111694336
15.452865,,3.851318359,0.111694336
15.453198,,3.851318359,0.106811523
15.453531,,3.865966797,0.106811523
15.453864,,3.875732422,0.097351074
15.454197,,3.885192871,0.097351074
15.45453,,3.904724121,0.092468262
15.454863,,3.923950195,0.092468262
15.455196,,3.93371582,0.092468262
15.455529,,3.948364258,0.082702637
15.455862,,3.958129883,0.082702637
15.456195,,3.96270752,0.082702637
15.456528,,3.967590332,0.082702637
15.456861,,3.967590332,0.082702637
15.457194,,3.972473145,0.082702637
15.457527,,3.972473145,0.082702637
15.45786,,3.967590332,0.082702637
15.458193,,3.96270752,0.087585449
15.458526,,3.948364258,0.092468262
15.458859,,3.93371582,0.092468262
15.459192,,3.919372559,0.092468262
15.459525,,3.904724121,0.092468262
15.459858,,3.890075684,0.092468262
15.46,0.705991,,
15.460191,,3.880310059,0.092468262
15.460524,,3.885192871,0.087585449
15.460857,,3.885192871,0.087585449
15.46119,,3.890075684,0.082702637
15.461523,,3.904724121,0.082702637
15.461856,,3.923950195,0.077819824
15.462189,,3.948364258,0.072937012
15.462522,,3.972473145,0.072937012
15.462855,,3.996887207,0.068054199
15.463188,,4.016113281,0.063171387
15.463521,,4.035644531,0.063171387
15.463854,,4.049987793,0.05859375
15.464187,,4.059753418,0.053710938
15.46452,,4.06463623,0.05859375
15.464853,,4.059753418,0.05859375
15.465186,,4.049987793,0.053710938
15.465519,,4.035644531,0.053710938
15.465852,,4.025878906,0.048828125
15.466185,,4.011230469,0.048828125
15.466518,,4.006347656,0.048828125
15.466851,,4.006347656,0.043945313
15.467184,,4.001464844,0.0390625
15.467517,,4.006347656,0.0390625
15.46785,,4.011230469,0.034179688
15.468183,,4.011230469,0.034179688
15.468516,,4.016113281,0.034179688
15.468849,,4.016113281,0.034179688
15.469182,,4.011230469,0.034179688
15.469515,,4.011230469,0.034179688
15.469848,,4.006347656,0.034179688
15.470181,,4.006347656,0.034179688
15.470514,,4.016113281,0.029296875
15.470847,,4.025878906,0.029296875
15.47118,,4.059753418,0.024414063
15.471513,,4.083862305,0.029296875
15.471846,,4.11315918,0.024414063
15.472179,,4.142150879,0.024414063
15.472512,,4.161682129,0.029296875
15.472845,,4.176025391,0.034179688
15.473178,,4.176025391,0.043945313
15.473511,,4.176025391,0.043945313
15.473844,,4.176025391,0.048828125
15.474177,,4.161682129,0.05859375
15.47451,,4.156799316,0.05859375
15.474843,,4.137268066,0.068054199
15.475176,,4.11315918,0.072937012
15.475509,,4.108276367,0.077819824
15.475842,,4.103393555,0.082702637
15.476175,,4.11315918,0.087585449
15.476508,,4.127502441,0.092468262
15.476841,,4.161682129,0.097351074
15.477174,,4.200439453,0.102233887
15.477507,,4.258422852,0.106811523
15.47784,,4.331054688,0.111694336
15.478173,,4.408569336,0.111694336
15.478506,,4.490966797,0.121459961
15.478839,,4.568786621,0.121459961
15.479172,,4.641418457,0.121459961
15.479505,,4.70916748,0.126342773
15.479838,,4.762573242,0.121459961
15.48,0.767486,,
15.480171,,4.796447754,0.121459961
15.480504,,4.796447754,0.121459961
15.480837,,4.786682129,0.121459961
15.48117,,4.801330566,0.116577148
15.481503,,4.840087891,0.111694336
15.481836,,4.898071289,0.111694336
15.482169,,4.956359863,0.111694336
15.482502,,5.004882813,0.111694336
15.482835,,5.048522949,0.111694336
15.483168,,5.072631836,0.116577148
15.483501,,5.097045898,0.121459961
15.483834,,5.106506348,0.126342773
15.484167,,5.106506348,0.126342773
15.4845,,5.097045898,0.126342773
15.484833,,5.087280273,0.126342773
15.485166,,5.072631836,0.126342773
15.485499,,5.053405762,0.126342773
15.485832,,5.033874512,0.126342773
15.486165,,5.019226074,0.126342773
15.486498,,5,0.126342773
15.486831,,4.990234375,0.121459961
15.487164,,4.975891113,0.121459961
15.487497,,4.961242676,0.116577148
15.48783,,4.951477051,0.111694336
15.488163,,4.937133789,0.116577148
15.488496,,4.927368164,0.111694336
15.488829,,4.912719727,0.111694336
15.489162,,4.893493652,0.111694336
15.489495,,4.873962402,0.106811523
15.489828,,4.859313965,0.106811523
15.490161,,4.840087891,0.111694336
15.490494,,4.815673828,0.111694336
15.490827,,4.801330566,0.111694336
15.49116,,4.781799316,0.111694336
15.491493,,4.75769043,0.116577148
15.491826,,4.743041992,0.111694336
15.492159,,4.723815918,0.111694336
15.492492,,4.70916748,0.111694336
15.492825,,4.694519043,0.111694336
15.493158,,4.670410156,0.111694336
15.493491,,4.655761719,0.111694336
15.493824,,4.631652832,0.111694336
15.494157,,4.617004395,0.111694336
15.49449,,4.59777832,0.111694336
15.494823,,4.57824707,0.111694336
15.495156,,4.559020996,0.111694336
15.495489,,4.539489746,0.111694336
15.495822,,4.515380859,0.116577148
15.496155,,4.505615234,0.116577148
15.496488,,4.48638916,0.121459961
15.496821,,4.46685791,0.121459961
15.497154,,4.452209473,0.121459961
15.497487,,4.437866211,0.126342773
15.49782,,4.418334961,0.126342773
15.498153,,4.408569336,0.126342773
15.498486,,4.403991699,0.131225586
15.498819,,4.408569336,0.131225586
15.499152,,4.423217773,0.131225586
15.499485,,4.437866211,0.136108398
15.499818,,4.461975098,0.136108398
15.5,0.751604,,
15.500151,,4.476623535,0.145874023
15.500484,,4.48638916,0.145874023
15.500817,,4.48638916,0.145874023
15.50115,,4.476623535,0.145874023
15.501483,,4.471740723,0.15045166
15.501816,,4.46685791,0.15045166
15.502149,,4.471740723,0.145874023
15.502482,,4.490966797,0.140991211
15.502815,,4.505615234,0.140991211
15.503148,,4.515380859,0.136108398
15.503481,,4.530029297,0.136108398
15.503814,,4.530029297,0.131225586
15.504147,,4.525146484,0.131225586
15.50448,,4.510498047,0.136108398
15.504813,,4.495849609,0.131225586
15.505146,,4.510498047,0.131225586
15.505479,,4.530029297,0.131225586
15.505812,,4.549255371,0.131225586
15.506145,,4.573364258,0.131225586
15.506478,,4.588012695,0.131225586
15.506811,,4.617004395,0.126342773
15.507144,,4.641418457,0.121459961
15.507477,,4.675292969,0.121459961
15.50781,,4.723815918,0.116577148
15.508143,,4.767456055,0.111694336
15.508476,,4.815673828,0.111694336
15.508809,,4.849853516,0.111694336
15.509142,,4.873962402,0.111694336
15.509475,,4.88861084,0.111694336
15.509808,,4.893493652,0.106811523
15.510141,,4.88861084,0.106811523
15.510474,,4.88861084,0.106811523
15.510807,,4.88861084,0.106811523
15.51114,,4.893493652,0.106811523
15.511473,,4.902954102,0.106811523
15.511806,,4.912719727,0.111694336
15.512139,,4.917602539,0.106811523
15.512472,,4.917602539,0.097351074
15.512805,,4.912719727,0.097351074
15.513138,,4.893493652,0.092468262
15.513471,,4.873962402,0.092468262
15.513804,,4.864196777,0.092468262
15.514137,,4.859313965,0.092468262
15.51447,,4.859313965,0.087585449
15.514803,,4.864196777,0.092468262
15.515136,,4.864196777,0.087585449
15.515469,,4.864196777,0.092468262
15.515802,,4.859313965,0.092468262
15.516135,,4.859313965,0.092468262
15.516468,,4.844970703,0.092468262
15.516801,,4.835205078,0.092468262
15.517134,,4.820556641,0.097351074
15.517467,,4.815673828,0.092468262
15.5178,,4.801330566,0.092468262
15.518133,,4.791564941,0.092468262
15.518466,,4.781799316,0.097351074
15.518799,,4.762573242,0.097351074
15.519132,,4.75769043,0.102233887
15.519465,,4.743041992,0.102233887
15.519798,,4.72869873,0.102233887
15.52,0.753583,,
15.520131,,4.723815918,0.097351074
15.520464,,4.718933105,0.092468262
15.520797,,4.718933105,0.092468262
15.52113,,4.723815918,0.092468262
15.521463,,4.72869873,0.092468262
15.521796,,4.733581543,0.092468262
15.522129,,4.743041992,0.097351074
15.522462,,4.733581543,0.106811523
15.522795,,4.733581543,0.106811523
15.523128,,4.723815918,0.116577148
15.523461,,4.714050293,0.126342773
15.523794,,4.704284668,0.131225586
15.524127,,4.685058594,0.145874023
15.52446,,4.665527344,0.155334473
15.524793,,4.64630127,0.165100098
15.525126,,4.62677002,0.174865723
15.525459,,4.617004395,0.184631348
15.525792,,4.607543945,0.189208984
15.526125,,4.607543945,0.203857422
15.526458,,4.612121582,0.208740234
15.526791,,4.621887207,0.213623047
15.527124,,4.631652832,0.218505859
15.527457,,4.655761719,0.223388672
15.52779,,4.670410156,0.223388672
15.528123,,4.685058594,0.218505859
15.528456,,4.699401855,0.213623047
15.528789,,4.704284668,0.213623047
15.529122,,4.694519043,0.208740234
15.529455,,4.670410156,0.208740234
15.529788,,4.665527344,0.208740234
15.530121,,4.665527344,0.208740234
15.530454,,4.680175781,0.213623047
15.530787,,4.704284668,0.213623047
15.53112,,4.743041992,0.223388672
15.531453,,4.781799316,0.228271484
15.531786,,4.815673828,0.223388672
15.532119,,4.840087891,0.228271484
15.532452,,4.859313965,0.223388672
15.532785,,4.878845215,0.223388672
15.533118,,4.878845215,0.223388672
15.533451,,4.878845215,0.223388672
15.533784,,4.864196777,0.223388672
15.534117,,4.840087891,0.218505859
15.53445,,4.825439453,0.213623047
15.534783,,4.806213379,0.208740234
15.535116,,4.796447754,0.208740234
15.535449,,4.781799316,0.208740234
15.535782,,4.772338867,0.208740234
15.536115,,4.762573242,0.208740234
15.536448,,4.747924805,0.213623047
15.536781,,4.733581543,0.213623047
15.537114,,4.718933105,0.208740234
15.537447,,4.699401855,0.213623047
15.53778,,4.685058594,0.213623047
15.538113,,4.670410156,0.213623047
15.538446,,4.660644531,0.223388672
15.538779,,4.655761719,0.223388672
15.539112,,4.64630127,0.223388672
15.539445,,4.641418457,0.223388672
15.539778,,4.631652832,0.228271484
15.54,0.745044,,
15.540111,,4.617004395,0.232849121
15.540444,,4.592895508,0.232849121
15.540777,,4.57824707,0.237731934
15.54111,,4.568786621,0.237731934
15.541443,,4.554138184,0.232849121
15.541776,,4.544372559,0.237731934
15.542109,,4.530029297,0.237731934
15.542442,,4.520263672,0.232849121
15.542775,,4.505615234,0.237731934
15.543108,,4.48638916,0.232849121
15.543441,,4.46685791,0.228271484
15.543774,,4.452209473,0.237731934
15.544107,,4.452209473,0.228271484
15.54444,,4.452209473,0.232849121
15.544773,,4.452209473,0.232849121
15.545106,,4.452209473,0.223388672
15.545439,,4.452209473,0.223388672
15.545772,,4.452209473,0.223388672
15.546105,,4.461975098,0.218505859
15.546438,,4.46685791,0.218505859
15.546771,,4.481506348,0.213623047
15.547104,,4.490966797,0.218505859
15.547437,,4.505615234,0.213623047
15.54777,,4.515380859,0.213623047
15.548103,,4.510498047,0.213623047
15.548436,,4.495849609,0.208740234
15.548769,,4.490966797,0.208740234
15.549102,,4.500732422,0.208740234
15.549435,,4.520263672,0.203857422
15.549768,,4.539489746,0.198974609
15.550101,,4.554138184,0.198974609
15.550434,,4.563903809,0.194091797
15.550767,,4.573364258,0.189208984
15.5511,,4.573364258,0.189208984
15.551433,,4.568786621,0.189208984
15.551766,,4.559020996,0.184631348
15.552099,,4.544372559,0.184631348
15.552432,,4.530029297,0.184631348
15.552765,,4.505615234,0.179748535
15.553098,,4.48638916,0.179748535
15.553431,,4.46685791,0.174865723
15.553764,,4.452209473,0.174865723
15.554097,,4.437866211,0.16998291
15.55443,,4.428100586,0.165100098
15.554763,,4.413452148,0.165100098
15.555096,,4.399108887,0.160217285
15.555429,,4.384460449,0.160217285
15.555762,,4.369812012,0.160217285
15.556095,,4.350585938,0.15045166
15.556428,,4.331054688,0.145874023
15.556761,,4.316711426,0.145874023
15.557094,,4.297180176,0.145874023
15.557427,,4.282836914,0.136108398
15.55776,,4.268188477,0.136108398
15.558093,,4.253540039,0.136108398
15.558426,,4.239196777,0.131225586
15.558759,,4.219665527,0.131225586
15.559092,,4.20501709,0.131225586
15.559425,,4.190673828,0.131225586
15.559758,,4.171142578,0.131225586
15.56,0.737372,,
15.560091,,4.156799316,0.131225586
15.560424,,4.137268066,0.131225586
15.560757,,4.118041992,0.126342773
15.56109,,4.103393555,0.126342773
15.561423,,4.088745117,0.121459961
15.561756,,4.083862305,0.116577148
15.562089,,4.06463623,0.116577148
15.562422,,4.054870605,0.111694336
15.562755,,4.040527344,0.111694336
15.563088,,4.030761719,0.106811523
15.563421,,4.020996094,0.106811523
15.563754,,4.001464844,0.111694336
15.564087,,3.987121582,0.111694336
15.56442,,3.972473145,0.111694336
15.564753,,3.95324707,0.111694336
15.565086,,3.93371582,0.116577148
15.565419,,3.923950195,0.121459961
15.565752,,3.904724121,0.121459961
15.566085,,3.890075684,0.126342773
15.566418,,3.880310059,0.126342773
15.566751,,3.870849609,0.121459961
15.567084,,3.865966797,0.121459961
15.567417,,3.861083984,0.121459961
15.56775,,3.856201172,0.116577148
15.568083,,3.861083984,0.111694336
15.568416,,3.865966797,0.111694336
15.568749,,3.880310059,0.116577148
15.569082,,3.890075684,0.121459961
15.569415,,3.904724121,0.121459961
15.569748,,3.909606934,0.126342773
15.570081,,3.899841309,0.131225586
15.570414,,3.885192871,0.136108398
15.570747,,3.880310059,0.140991211
15.57108,,3.880310059,0.15045166
15.571413,,3.899841309,0.15045166
15.571746,,3.919372559,0.160217285
15.572079,,3.943481445,0.16998291
15.572412,,3.967590332,0.16998291
15.572745,,3.98223877,0.179748535
15.573078,,3.996887207,0.189208984
15.573411,,4.006347656,0.189208984
15.573744,,4.006347656,0.203857422
15.574077,,4.001464844,0.208740234
15.57441,,3.992004395,0.218505859
15.574743,,3.98223877,0.223388672
15.575076,,3.96270752,0.237731934
15.575409,,3.948364258,0.242614746
15.575742,,3.93371582,0.247497559
15.576075,,3.928833008,0.252380371
15.576408,,3.909606934,0.262145996
15.576741,,3.904724121,0.267028809
15.577074,,3.894958496,0.276489258
15.577407,,3.890075684,0.28137207
15.57774,,3.894958496,0.28137207
15.578073,,3.894958496,0.28137207
15.578406,,3.904724121,0.28137207
15.578739,,3.909606934,0.286254883
15.579072,,3.909606934,0.286254883
15.579405,,3.919372559,0.291137695
15.579738,,3.923950195,0.296020508
15.58,0.729614,,
15.580071,,3.923950195,0.296020508
15.580404,,3.919372559,0.291137695
15.580737,,3.909606934,0.30090332
15.58107,,3.894958496,0.296020508
15.581403,,3.885192871,0.296020508
15.581736,,3.870849609,0.291137695
15.582069,,3.865966797,0.291137695
15.582402,,3.856201172,0.291137695
15.582735,,3.851318359,0.286254883
15.583068,,3.846435547,0.28137207
15.583401,,3.836975098,0.28137207
15.583734,,3.832092285,0.276489258
15.584067,,3.817443848,0.271911621
15.5844,,3.812561035,0.267028809
15.584733,,3.80279541,0.262145996
15.585066,,3.783569336,0.262145996
15.585399,,3.768920898,0.252380371
15.585732,,3.754577637,0.252380371
15.586065,,3.739929199,0.247497559
15.586398,,3.730163574,0.242614746
15.586731,,3.715820313,0.242614746
15.587064,,3.706054688,0.237731934
15.587397,,3.696289063,0.237731934
15.58773,,3.676757813,0.237731934
15.588063,,3.672180176,0.232849121
15.588396,,3.662414551,0.232849121
15.588729,,3.647766113,0.237731934
15.589062,,3.642883301,0.232849121
15.589395,,3.638000488,0.237731934
15.589728,,3.633422852,0.237731934
15.590061,,3.633422852,0.237731934
15.590394,,3.633422852,0.242614746
15.590727,,3.633422852,0.242614746
15.59106,,3.633422852,0.242614746
15.591393,,3.638000488,0.242614746
15.591726,,3.638000488,0.242614746
15.592059,,3.633422852,0.242614746
15.592392,,3.628540039,0.237731934
15.592725,,3.623657227,0.237731934
15.593058,,3.613891602,0.237731934
15.593391,,3.609008789,0.232849121
15.593724,,3.594665527,0.228271484
15.594057,,3.584899902,0.228271484
15.59439,,3.575134277,0.223388672
15.594723,,3.570251465,0.223388672
15.595056,,3.56048584,0.213623047
15.595389,,3.555603027,0.213623047
15.595722,,3.551025391,0.213623047
15.596055,,3.541259766,0.208740234
15.596388,,3.521728516,0.208740234
15.596721,,3.516845703,0.208740234
15.597054,,3.516845703,0.208740234
15.597387,,3.521728516,0.208740234
15.59772,,3.536376953,0.198974609
15.598053,,3.555603027,0.198974609
15.598386,,3.584899902,0.194091797
15.598719,,3.609008789,0.189208984
15.599052,,3.618774414,0.189208984
15.599385,,3.623657227,0.184631348
15.599718,,3.618774414,0.179748535
15.6,0.722879,,
15.600051,,3.609008789,0.179748535
15.600384,,3.618774414,0.174865723
15.600717,,3.638000488,0.174865723
15.60105,,3.672180176,0.174865723
15.601383,,3.7109375,0.174865723
15.601716,,3.735046387,0.179748535
15.602049,,3.744812012,0.174865723
15.602382,,3.754577637,0.174865723
15.602715,,3.744812012,0.179748535
15.603048,,3.730163574,0.174865723
15.603381,,3.725280762,0.179748535
15.603714,,3.720397949,0.179748535
15.604047,,3.715820313,0.174865723
15.60438,,3.7109375,0.179748535
15.604713,,3.696289063,0.174865723
15.605046,,3.676757813,0.174865723
15.605379,,3.662414551,0.174865723
15.605712,,3.647766113,0.174865723
15.606045,,3.633422852,0.179748535
15.606378,,3.623657227,0.174865723
15.606711,,3.623657227,0.174865723
15.607044,,3.633422852,0.174865723
15.607377,,3.652648926,0.179748535
15.60771,,3.681640625,0.174865723
15.608043,,3.725280762,0.179748535
15.608376,,3.768920898,0.174865723
15.608709,,3.80279541,0.174865723
15.609042,,3.832092285,0.174865723
15.609375,,3.846435547,0.16998291
15.609708,,3.851318359,0.16998291
15.610041,,3.846435547,0.16998291
15.610374,,3.832092285,0.165100098
15.610707,,3.817443848,0.160217285
15.61104,,3.807678223,0.160217285
15.611373,,3.80279541,0.15045166
15.611706,,3.788452148,0.15045166
15.612039,,3.778686523,0.15045166
15.612372,,3.768920898,0.15045166
15.612705,,3.754577637,0.15045166
15.613038,,3.749694824,0.15045166
15.613371,,3.735046387,0.160217285
15.613704,,3.730163574,0.160217285
15.614037,,3.725280762,0.165100098
15.61437,,3.715820313,0.16998291
15.614703,,3.7109375,0.16998291
15.615036,,3.7109375,0.184631348
15.615369,,3.7109375,0.189208984
15.615702,,3.706054688,0.198974609
15.616035,,3.7109375,0.208740234
15.616368,,3.7109375,0.223388672
15.616701,,3.7109375,0.242614746
15.617034,,3.715820313,0.257263184
15.617367,,3.720397949,0.267028809
15.6177,,3.730163574,0.28137207
15.618033,,3.739929199,0.286254883
15.618366,,3.754577637,0.296020508
15.618699,,3.759155273,0.305786133
15.619032,,3.764038086,0.305786133
15.619365,,3.764038086,0.315551758
15.619698,,3.764038086,0.310668945
15.62,0.715884,,
15.620031,,3.749694824,0.320129395
15.620364,,3.735046387,0.315551758
15.620697,,3.720397949,0.305786133
15.62103,,3.7109375,0.305786133
15.621363,,3.7109375,0.315551758
15.621696,,3.701171875,0.320129395
15.622029,,3.696289063,0.325012207
15.622362,,3.681640625,0.32989502
15.622695,,3.681640625,0.344543457
15.623028,,3.681640625,0.354309082
15.623361,,3.676757813,0.363769531
15.623694,,3.676757813,0.373535156
15.624027,,3.696289063,0.383300781
15.62436,,3.7109375,0.393066406
15.624693,,3.725280762,0.402526855
15.625026,,3.744812012,0.407409668
15.625359,,3.764038086,0.422058105
15.625692,,3.778686523,0.436706543
15.626025,,3.793334961,0.446166992
15.626358,,3.807678223,0.46081543
15.626691,,3.807678223,0.470581055
15.627024,,3.80279541,0.475463867
15.627357,,3.788452148,0.48034668
15.62769,,3.778686523,0.494689941
15.628023,,3.773803711,0.499572754
15.628356,,3.783569336,0.514221191
15.628689,,3.793334961,0.519104004
15.629022,,3.812561035,0.528564453
15.629355,,3.832092285,0.533447266
15.629688,,3.846435547,0.543212891
15.630021,,3.865966797,0.548095703
15.630354,,3.875732422,0.552978516
15.630687,,3.885192871,0.562744141
15.63102,,3.890075684,0.562744141
15.631353,,3.894958496,0.57220459
15.631686,,3.899841309,0.577087402
15.632019,,3.904724121,0.586853027
15.632352,,3.909606934,0.59173584
15.632685,,3.909606934,0.601501465
15.633018,,3.914489746,0.606384277
15.633351,,3.919372559,0.61126709
15.633684,,3.919372559,0.61126709
15.634017,,3.923950195,0.61126709
15.63435,,3.923950195,0.61126709
15.634683,,3.928833008,0.601501465
15.635016,,3.928833008,0.601501465
15.635349,,3.928833008,0.596618652
15.635682,,3.923950195,0.586853027
15.636015,,3.909606934,0.586853027
15.636348,,3.894958496,0.577087402
15.636681,,3.880310059,0.567626953
15.637014,,3.865966797,0.567626953
15.637347,,3.861083984,0.562744141
15.63768,,3.851318359,0.557861328
15.638013,,3.856201172,0.552978516
15.638346,,3.856201172,0.548095703
15.638679,,3.861083984,0.543212891
15.639012,,3.870849609,0.538330078
15.639345,,3.885192871,0.533447266
15.639678,,3.904724121,0.533447266
15.64,0.709046,,
15.640011,,3.928833008,0.528564453
15.640344,,3.95324707,0.523986816
15.640677,,3.987121582,0.523986816
15.64101,,4.006347656,0.523986816
15.641343,,4.025878906,0.523986816
15.641676,,4.040527344,0.519104004
15.642009,,4.049987793,0.519104004
15.642342,,4.04510498,0.519104004
15.642675,,4.040527344,0.519104004
15.643008,,4.035644531,0.523986816
15.643341,,4.025878906,0.523986816
15.643674,,4.020996094,0.528564453
15.644007,,4.020996094,0.528564453
15.64434,,4.020996094,0.533447266
15.644673,,4.011230469,0.538330078
15.645006,,4.001464844,0.548095703
15.645339,,3.987121582,0.548095703
15.645672,,3.972473145,0.557861328
15.646005,,3.972473145,0.557861328
15.646338,,3.98223877,0.57220459
15.646671,,3.987121582,0.577087402
15.647004,,4.001464844,0.586853027
15.647337,,4.006347656,0.606384277
15.64767,,4.006347656,0.615844727
15.648003,,4.011230469,0.625610352
15.648336,,4.011230469,0.630493164
15.648669,,4.006347656,0.635375977
15.649002,,4.006347656,0.640258789
15.649335,,4.001464844,0.640258789
15.649668,,3.987121582,0.640258789
15.650001,,3.98223877,0.635375977
15.650334,,3.972473145,0.635375977
15.650667,,3.96270752,0.630493164
15.651,,3.948364258,0.630493164
15.651333,,3.938598633,0.625610352
15.651666,,3.923950195,0.620727539
15.651999,,3.909606934,0.615844727
15.652332,,3.894958496,0.61126709
15.652665,,3.880310059,0.606384277
15.652998,,3.865966797,0.601501465
15.653331,,3.846435547,0.601501465
15.653664,,3.832092285,0.601501465
15.653997,,3.812561035,0.586853027
15.65433,,3.793334961,0.586853027
15.654663,,3.773803711,0.596618652
15.654996,,3.764038086,0.601501465
15.655329,,3.744812012,0.601501465
15.655662,,3.730163574,0.61126709
15.655995,,3.7109375,0.61126709
15.656328,,3.696289063,0.620727539
